Profile,Type, sqrt_engagement , Time_Frame , Num_Viral_Posts , Followers , Quarter , Comments , Likes 
vinted,IMAGE,20.14944168, - , - , 500-1000K , 2 , 106 , 348 
vinted,IMAGE,23.55843798, - , - , 500-1000K , 2 , 106 , 348 
vinted,CAROUSEL_ALBUM,28.08914381, - , - , 500-1000K , 2 , 106 , 348 
vinted,CAROUSEL_ALBUM,24.51530134, - , - , 500-1000K , 2 , 106 , 348 
vinted,CAROUSEL_ALBUM,20.80865205, - , - , 500-1000K , 2 , 106 , 348 
vinted,IMAGE,24.22808288, - , - , 500-1000K , 2 , 106 , 348 
vinted,CAROUSEL_ALBUM,22.75961335, - , - , 500-1000K , 2 , 106 , 348 
vinted,IMAGE,20.19900988, - , - , 500-1000K , 2 , 106 , 348 
vinted,IMAGE,19.05255888, - , - , 500-1000K , 2 , 106 , 348 
vinted,CAROUSEL_ALBUM,24.87971061, - , - , 500-1000K , 2 , 106 , 348 
vinted,IMAGE,19.49358869, - , - , 500-1000K , 2 , 106 , 348 
vinted,CAROUSEL_ALBUM,18.13835715, - , - , 500-1000K , 2 , 106 , 348 
vinted,CAROUSEL_ALBUM,21.42428529, - , - , 500-1000K , 2 , 106 , 348 
vinted,IMAGE,17.05872211, - , - , 500-1000K , 2 , 106 , 348 
vinted,IMAGE,18.84144368, - , - , 500-1000K , 2 , 106 , 348 
vinted,IMAGE,22.60530911, - , - , 500-1000K , 2 , 106 , 348 
vinted,CAROUSEL_ALBUM,22.69361144, - , - , 500-1000K , 2 , 106 , 348 
vinted,CAROUSEL_ALBUM,21.47091055, - , - , 500-1000K , 2 , 106 , 348 
vinted,CAROUSEL_ALBUM, 21 , - , - , 500-1000K , 2 , 106 , 348 
vinted,IMAGE,25.29822128, - , - , 500-1000K , 2 , 106 , 348 
vinted,CAROUSEL_ALBUM, 21 , 1 , - , 500-1000K , 3 , 133 , 377 
vinted,CAROUSEL_ALBUM,18.734994, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,IMAGE,22.22611077, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,IMAGE,23.40939982, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,CAROUSEL_ALBUM,21.04756518, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,CAROUSEL_ALBUM,19.59591794, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,IMAGE,17.91647287, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,IMAGE,22.42766149, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,IMAGE,21.09502311, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,CAROUSEL_ALBUM, 21 , 1 , - , 500-1000K , 3 , 133 , 377 
vinted,IMAGE,21.9317122, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,IMAGE,21.1896201, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,CAROUSEL_ALBUM,20.83266666, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,reel,25.47547841, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,CAROUSEL_ALBUM,20.68816087, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,CAROUSEL_ALBUM,19.6977156, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,CAROUSEL_ALBUM, 22 , 1 , - , 500-1000K , 3 , 133 , 377 
vinted,IMAGE,23.85372088, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,IMAGE,20.51828453, 1 , - , 500-1000K , 3 , 133 , 377 
vinted,CAROUSEL_ALBUM,22.29349681, 1 , - , 500-1000K , 3 , 133 , 377 
stockx,reel,45.96737974, - , - , 2000K+ , 2 , 96 ," 6,937 "
stockx,reel,53.09425581, - , - , 2000K+ , 2 , 96 ," 6,937 "
stockx,reel,69.68500556, - , - , 2000K+ , 2 , 96 ," 6,937 "
stockx,reel, 41 , - , - , 2000K+ , 2 , 96 ," 6,937 "
stockx,reel,65.91661399, - , - , 2000K+ , 2 , 96 ," 6,937 "
stockx,reel,45.98912915, - , - , 2000K+ , 2 , 96 ," 6,937 "
stockx,CAROUSEL_ALBUM,60.99180273, - , - , 2000K+ , 2 , 96 ," 6,937 "
stockx,reel,51.94227565, - , - , 2000K+ , 2 , 96 ," 6,937 "
stockx,reel,43.79497688, - , - , 2000K+ , 2 , 96 ," 6,937 "
stockx,reel,55.75840744, - , - , 2000K+ , 2 , 96 ," 6,937 "
stockx,reel,60.74537019, - , - , 2000K+ , 2 , 96 ," 6,937 "
stockx,reel,39.35733731, - , - , 2000K+ , 2 , 96 ," 6,937 "
stockx,reel,45.38722287, - , - , 2000K+ , 2 , 96 ," 6,937 "
stockx,reel,71.81225522, - , - , 2000K+ , 2 , 96 ," 6,937 "
stockx,reel,66.16645676, - , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,38.13135193, - , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,CAROUSEL_ALBUM,45.5521679, - , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,40.17461885, - , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,40.19950248, - , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,83.08429454, - , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,41.12177039, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,38.88444419, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,61.72519745, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,50.97057975, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,58.84725992, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,58.14636704, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,CAROUSEL_ALBUM, 6 , 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,53.44155686, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,54.99090834, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,62.15303693, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,52.06726419, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel, 64 , 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,41.86884283, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel, 49 , 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,68.33739825, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,43.49712634, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,58.5918083, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,45.72745346, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,65.11528238, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
stockx,reel,41.47288271, 1 , - , 2000K+ , 3 ," 1,127 "," 10,090 "
lenskart,CAROUSEL_ALBUM,35.04283094, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,66.73080248, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,CAROUSEL_ALBUM,45.80392996, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,33.45145737, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,CAROUSEL_ALBUM,34.40930107, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,CAROUSEL_ALBUM,31.96873473, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,20.02498439, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,21.9089023, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,23.2594067, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,19.5192213, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,21.07130751, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,28.87905816, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,23.47338919, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,CAROUSEL_ALBUM,26.4952826, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,CAROUSEL_ALBUM,28.94822965, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,CAROUSEL_ALBUM,22.24859546, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,21.37755833, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,CAROUSEL_ALBUM,23.10844002, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,IMAGE,22.93468988, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,CAROUSEL_ALBUM,31.65438358, - , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,18.78829423, 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,20.83266666, 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,7.348469228, 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,IMAGE,19.05255888, 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,CAROUSEL_ALBUM, 17 , 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,16.43167673, 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,CAROUSEL_ALBUM,15.71623365, 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel, 16 , 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,CAROUSEL_ALBUM,31.84336666, 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,18.35755975, 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,IMAGE,15.32970972, 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,CAROUSEL_ALBUM,24.06241883, 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,IMAGE,18.52025918, 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,14.89966443, 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,IMAGE, 16 , 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,30.33150178, 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,CAROUSEL_ALBUM, 20 , 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,CAROUSEL_ALBUM,22.60530911, 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,reel,18.49324201, 1 , - , 1000-1500K , 3 , 10 , 752 
lenskart,IMAGE,20.97617696, 1 , - , 1000-1500K , 3 , 10 , 752 
mejuri,CAROUSEL_ALBUM,31.93743885, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,24.43358345, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,42.21374184, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,IMAGE,39.9374511, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,46.7653718, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,CAROUSEL_ALBUM,23.87467277, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,CAROUSEL_ALBUM, 35 , - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,CAROUSEL_ALBUM,28.87905816, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,24.57641145, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,54.62600113, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,30.46309242, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,CAROUSEL_ALBUM,37.33630941, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,IMAGE,30.5777697, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,CAROUSEL_ALBUM,29.93325909, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,23.28089345, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,IMAGE,26.2488095, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,CAROUSEL_ALBUM,31.591138, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,23.47338919, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,34.0881211, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,25.61249695, - , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,CAROUSEL_ALBUM,27.74887385, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,CAROUSEL_ALBUM,54.77225575, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,IMAGE,45.09988914, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,27.20294102, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,IMAGE,36.78314832, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,38.09199391, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,CAROUSEL_ALBUM,39.40812099, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,29.42787794, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,CAROUSEL_ALBUM,28.44292531, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,IMAGE,23.32380758, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,IMAGE,23.60084744, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,IMAGE,24.08318916, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,72.22880312, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel, 44 , 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,22.15851981, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,CAROUSEL_ALBUM, 32 , 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,CAROUSEL_ALBUM,27.25802634, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,36.41428291, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,CAROUSEL_ALBUM,33.54101966, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
mejuri,reel,24.06241883, 1 , - , 1000-1500K , 3 , 28 ," 2,170 "
veja,reel,54.09251335, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE,67.11929678, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE,76.66811593, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE,45.37620522, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM, 97 , - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE,84.53993139, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM, 66 , - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,37.33630941, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,31.17691454, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,30.33150178, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE,73.61385739, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,41.41255848, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE,33.28663395, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,27.60434748, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE,93.22553298, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,22.8035085, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,91.1811384, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE, 67 , - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE, 64 , - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,35.08560959, - , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,48.06245936, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE,29.22327839, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,45.033321, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE,77.85884664, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,23.8117618, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE,41.48493703, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE,73.25298629, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,70.12132343, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,56.75385449, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,reel,39.49683532, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,39.8246155, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE,79.5298686, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,35.91656999, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE,80.4673847, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,90.4157066, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,51.27377497, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,65.81033354, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE, 75 , 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,IMAGE,49.24428901, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
veja,CAROUSEL_ALBUM,39.35733731, 1 , - , 1000-1500K , 3 , 35 ," 3,330 "
rixo,reel,20.5669638, - , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,13.45362405, - , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,14.89966443, - , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,15.62049935, - , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE, 15 , - , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,25.96150997, - , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,18.68154169, - , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,9.797958971, - , - , 0-500K , 3 , 6 , 444 
rixo,reel, 14 , - , - , 0-500K , 3 , 6 , 444 
rixo,CAROUSEL_ALBUM,9.591663047, - , - , 0-500K , 3 , 6 , 444 
rixo,CAROUSEL_ALBUM,11.95826074, - , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,15.23154621, - , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,12.12435565, - , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,9.273618495, - , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,27.16615541, - , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,11.53256259, - , - , 0-500K , 3 , 6 , 444 
rixo,CAROUSEL_ALBUM,17.66352173, - , - , 0-500K , 3 , 6 , 444 
rixo,CAROUSEL_ALBUM,22.89104628, - , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,10.86278049, - , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE, 9 , - , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,8.831760866, 1 , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,13.45362405, 1 , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,11.95826074, 1 , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,7.483314774, 1 , - , 0-500K , 3 , 6 , 444 
rixo,reel,21.04756518, 1 , - , 0-500K , 3 , 6 , 444 
rixo,CAROUSEL_ALBUM, 14 , 1 , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,8.831760866, 1 , - , 0-500K , 3 , 6 , 444 
rixo,reel, 14 , 1 , - , 0-500K , 3 , 6 , 444 
rixo,CAROUSEL_ALBUM,13.92838828, 1 , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,10.19803903, 1 , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,20.97617696, 1 , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,19.02629759, 1 , - , 0-500K , 3 , 6 , 444 
rixo,CAROUSEL_ALBUM,23.70653918, 1 , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,12.76714533, 1 , - , 0-500K , 3 , 6 , 444 
rixo,CAROUSEL_ALBUM, 16 , 1 , - , 0-500K , 3 , 6 , 444 
rixo,reel,14.14213562, 1 , - , 0-500K , 3 , 6 , 444 
rixo,CAROUSEL_ALBUM,11.83215957, 1 , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE, 12 , 1 , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,15.62049935, 1 , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,10.09950494, 1 , - , 0-500K , 3 , 6 , 444 
rixo,IMAGE,15.90597372, - , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE, 9 , - , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM,18.60107524, - , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE,12.76714533, - , - , 0-500K , 2 , 6 , 351 
rixo,reel,12.489996, - , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE,10.04987562, - , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM,13.85640646, - , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM,22.53885534, - , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE,13.37908816, - , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM,8.602325267, - , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE,17.72004515, - , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE,11.95826074, - , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE,12.28820573, - , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE,10.44030651, - , - , 0-500K , 2 , 6 , 351 
rixo,reel,12.52996409, - , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM,25.51470164, - , - , 0-500K , 2 , 6 , 351 
rixo,reel,15.16575089, - , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM,11.26942767, - , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM, 14 , - , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM,17.23368794, - , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM,14.6628783, 1 , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM,17.97220076, 1 , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM,18.84144368, 1 , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM,13.34166406, 1 , - , 0-500K , 2 , 6 , 351 
rixo,reel,28.65309756, 1 , - , 0-500K , 2 , 6 , 351 
rixo,reel,22.5166605, 1 , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE,14.07124728, 1 , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE,18.62793601, 1 , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM,13.3041347, 1 , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE,17.57839583, 1 , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE,11.95826074, 1 , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE,12.56980509, 1 , - , 0-500K , 2 , 6 , 351 
rixo,reel,13.6381817, 1 , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM,12.80624847, 1 , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE,15.03329638, 1 , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM,24.65765601, 1 , - , 0-500K , 2 , 6 , 351 
rixo,reel,13.96424004, 1 , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE,19.72308292, 1 , - , 0-500K , 2 , 6 , 351 
rixo,CAROUSEL_ALBUM, 11 , 1 , - , 0-500K , 2 , 6 , 351 
rixo,IMAGE, 18 , 1 , - , 0-500K , 2 , 6 , 351 
printful,reel,17.8325545, - , - , 0-500K , 3 , 132 , 149 
printful,reel,18.11077028, - , - , 0-500K , 3 , 132 , 149 
printful,reel, 7 , - , - , 0-500K , 3 , 132 , 149 
printful,reel,12.04159458, - , - , 0-500K , 3 , 132 , 149 
printful,reel,6.8556546, - , - , 0-500K , 3 , 132 , 149 
printful,reel,7.211102551, - , - , 0-500K , 3 , 132 , 149 
printful,reel, 16 , - , - , 0-500K , 3 , 132 , 149 
printful,reel,21.65640783, - , - , 0-500K , 3 , 132 , 149 
printful,reel,9.327379053, - , - , 0-500K , 3 , 132 , 149 
printful,reel,14.59451952, - , - , 0-500K , 3 , 132 , 149 
printful,IMAGE,7.483314774, - , - , 0-500K , 3 , 132 , 149 
printful,reel,7.483314774, - , - , 0-500K , 3 , 132 , 149 
printful,CAROUSEL_ALBUM,15.26433752, - , - , 0-500K , 4 , 5 , 737 
printful,reel,9.486832981, - , - , 0-500K , 4 , 5 , 737 
printful,CAROUSEL_ALBUM,10.63014581, - , - , 0-500K , 4 , 5 , 737 
printful,CAROUSEL_ALBUM, 8 , - , - , 0-500K , 4 , 5 , 737 
printful,reel,12.36931688, - , - , 0-500K , 4 , 5 , 737 
printful,reel,20.29778313, - , - , 0-500K , 4 , 5 , 737 
printful,reel,7.280109889, - , - , 0-500K , 4 , 5 , 737 
printful,CAROUSEL_ALBUM,14.79864859, - , - , 0-500K , 4 , 5 , 737 
printful,reel, 8 , 1 , - , 0-500K , 4 , 5 , 737 
printful,IMAGE, 8 , 1 , - , 0-500K , 4 , 5 , 737 
printful,reel,30.03331484, 1 , - , 0-500K , 4 , 5 , 737 
printful,CAROUSEL_ALBUM,7.810249676, 1 , - , 0-500K , 4 , 5 , 737 
printful,reel,22.49444376, 1 , - , 0-500K , 4 , 5 , 737 
printful,reel, 7 , 1 , - , 0-500K , 4 , 5 , 737 
printful,reel,16.15549442, 1 , - , 0-500K , 4 , 5 , 737 
printful,CAROUSEL_ALBUM,7.071067812, 1 , - , 0-500K , 4 , 5 , 737 
printful,reel,7.681145748, 1 , - , 0-500K , 4 , 5 , 737 
printful,reel,8.888194417, 1 , - , 0-500K , 4 , 5 , 737 
printful,reel,8.366600265, 1 , - , 0-500K , 4 , 5 , 737 
printful,CAROUSEL_ALBUM,5.567764363, 1 , - , 0-500K , 4 , 5 , 737 
printful,CAROUSEL_ALBUM,12.52996409, 1 , - , 0-500K , 4 , 5 , 737 
printful,IMAGE, 7 , 1 , - , 0-500K , 4 , 5 , 737 
printful,CAROUSEL_ALBUM,6.08276253, 1 , - , 0-500K , 4 , 5 , 737 
